prompt_id,user_id,model_id,category_id,prompt_length,token_count,response_time_ms,estimated_cost,satisfaction_rating,created_at,prompt_complexity,task_completed,response_quality
9896,12,1,7,657,807,698,0.007328,5,2024-08-29 14:16:53,Medium,True,Excellent
9897,527,1,2,128,152,1701,0.001639,5,2024-12-08 11:09:31,Simple,True,Excellent
9898,235,1,2,1058,1619,1532,0.015262,3,2024-12-29 14:47:09,Medium,True,Good
9899,525,1,3,353,422,2923,0.004222,4,2024-01-27 04:12:59,Simple,True,Excellent
9900,572,4,8,480,429,612,0.002086,4,2024-11-20 17:38:43,Simple,True,Good
9901,626,4,3,466,454,704,0.0022,2,2024-05-26 06:12:08,Simple,True,Fair
9902,176,1,1,438,598,1358,0.005894,2,2024-11-27 23:36:52,Medium,True,Fair
9903,314,5,3,775,720,1041,0.001978,5,2024-12-18 07:53:22,Medium,False,Good
9904,840,2,2,380,359,2147,0.002862,2,2024-05-16 20:05:32,Simple,True,Fair
9905,69,1,3,368,368,1801,0.003407,4,2024-05-21 07:56:44,Simple,True,Excellent
9906,210,1,5,1006,1479,1945,0.015385,4,2024-03-03 03:07:33,Medium,True,Excellent
9907,262,3,5,1350,1142,1146,0.008186,4,2024-12-20 14:34:20,Medium,True,Good
9908,449,1,4,654,667,505,0.006951,3,2024-01-14 20:23:07,Medium,False,Good
9909,636,3,4,830,922,1282,0.006465,3,2024-10-28 01:17:21,Medium,True,Good
9910,691,1,7,324,321,3682,0.003424,3,2024-09-01 06:10:15,Simple,True,Good
9911,248,5,2,1263,1232,3237,0.003359,4,2024-02-12 00:03:32,Medium,True,Good
9912,681,3,2,2472,2226,804,0.01495,3,2024-04-19 20:19:19,Complex,True,Good
9913,442,5,4,874,1010,1795,0.002922,4,2024-04-06 02:01:10,Medium,True,Good
9914,333,3,7,142,200,1367,0.001424,2,2024-04-29 23:14:33,Simple,True,Fair
9915,896,4,1,674,616,5403,0.003018,3,2024-12-19 01:38:16,Medium,True,Good
9916,919,4,4,664,673,1225,0.003473,4,2024-12-06 02:41:35,Medium,True,Good
9917,402,1,9,254,376,659,0.003498,5,2024-03-15 00:01:37,Simple,True,Excellent
9918,931,4,3,465,391,2480,0.001888,1,2024-10-22 05:15:10,Simple,False,Fair
9919,286,1,5,520,589,2325,0.005543,5,2024-08-05 20:03:48,Medium,True,Excellent
9920,422,1,2,560,501,3599,0.005229,3,2024-11-13 21:58:57,Medium,True,Good
9921,96,5,5,342,362,1556,0.001012,5,2024-06-30 07:29:12,Simple,False,Good
9922,276,1,4,909,861,1787,0.008275,5,2024-02-26 23:20:26,Medium,True,Excellent
9923,855,2,2,531,604,600,0.004629,4,2024-05-19 11:45:07,Medium,True,Excellent
9924,348,4,9,180,258,768,0.001194,5,2024-09-23 14:23:19,Simple,True,Good
9925,301,5,9,1080,998,2570,0.002791,1,2024-06-24 15:58:23,Medium,True,Fair
9926,52,5,2,204,282,2731,0.000843,2,2024-10-23 00:11:09,Simple,True,Fair
9927,147,5,9,688,878,1247,0.00259,4,2024-11-13 00:26:22,Medium,True,Good
9928,286,3,8,436,638,1593,0.004638,5,2024-11-18 03:50:36,Medium,False,Good
9929,650,1,7,183,257,1675,0.002317,4,2024-02-15 17:41:15,Simple,True,Excellent
9930,448,3,2,181,173,1075,0.001189,2,2024-11-15 00:06:16,Simple,False,Fair
9931,753,2,6,610,598,2830,0.005144,5,2024-01-30 10:47:16,Medium,True,Excellent
9932,555,2,1,120,128,4492,0.000944,4,2024-10-24 08:14:04,Simple,True,Excellent
9933,900,5,6,507,427,3758,0.001401,3,2024-09-28 17:43:26,Simple,True,Good
9934,69,1,2,570,518,857,0.005287,5,2024-03-22 12:41:17,Medium,False,Excellent
9935,612,4,6,258,290,767,0.001333,1,2024-08-17 08:10:19,Simple,True,Fair
9936,471,4,2,1652,1450,2789,0.007821,5,2024-12-23 20:05:53,Medium,True,Good
9937,189,4,6,669,772,955,0.003903,4,2024-01-03 16:03:45,Medium,True,Good
9938,778,1,8,2112,2120,3545,0.021517,5,2024-12-19 06:20:22,Complex,True,Excellent
9939,84,3,9,150,205,1327,0.001432,5,2024-12-18 05:24:50,Simple,False,Good
9940,735,5,7,383,627,2324,0.001852,4,2024-10-24 07:17:05,Medium,True,Good
9941,441,2,3,315,413,2178,0.003425,3,2024-09-26 14:44:17,Simple,False,Good
9942,653,2,9,1296,1359,1679,0.010692,4,2024-01-09 20:49:15,Medium,False,Excellent
9943,942,4,7,618,623,3101,0.002845,4,2024-09-26 01:31:39,Medium,True,Good
9944,880,4,7,1419,1884,1460,0.009826,4,2024-01-12 04:32:52,Medium,False,Good
9945,712,5,3,942,868,3882,0.002365,1,2024-07-15 17:42:52,Medium,True,Fair
9946,558,1,6,2453,2277,1760,0.020594,4,2024-02-16 18:41:34,Complex,True,Excellent
9947,845,4,1,168,193,1585,0.001015,3,2024-11-22 20:46:27,Simple,True,Good
9948,300,2,4,769,973,1511,0.007839,4,2024-04-16 23:55:03,Medium,True,Excellent
9949,942,2,5,97,149,1720,0.001208,3,2024-06-20 17:53:28,Simple,True,Good
9950,216,4,4,846,726,793,0.003272,3,2024-10-15 02:05:51,Medium,True,Good
9951,165,4,8,1438,1610,1028,0.007431,4,2024-01-16 02:31:21,Medium,True,Good
9952,63,4,6,280,324,1731,0.001676,2,2024-08-28 15:13:32,Simple,True,Fair
9953,669,4,7,936,1396,500,0.007427,5,2024-02-11 21:00:46,Medium,True,Good
9954,684,5,2,174,149,3320,0.000455,5,2024-12-06 22:03:55,Simple,True,Good
9955,657,1,1,453,499,5699,0.004691,3,2024-07-04 19:30:05,Simple,True,Good
9956,666,5,7,239,278,2432,0.000774,2,2024-09-04 09:50:46,Simple,True,Fair
9957,246,3,5,856,738,3403,0.005064,4,2024-02-13 16:03:55,Medium,True,Good
9958,821,4,8,515,667,2476,0.003513,4,2024-12-07 04:34:33,Medium,False,Good
9959,4,2,5,911,773,1502,0.006741,5,2024-11-02 11:43:01,Medium,True,Excellent
9960,387,4,2,193,268,4050,0.001265,4,2024-09-22 04:14:52,Simple,False,Good
9961,274,5,5,385,577,719,0.001658,4,2024-03-17 00:57:04,Medium,True,Good
9962,56,1,2,366,399,1137,0.004093,2,2024-02-12 11:27:35,Simple,True,Fair
9963,664,5,9,460,499,2208,0.001461,4,2024-04-03 02:35:53,Simple,True,Good
9964,308,4,5,320,532,649,0.002912,3,2024-05-24 13:23:33,Medium,True,Good
9965,394,2,2,2222,2203,3289,0.017172,4,2024-06-04 00:49:31,Complex,True,Excellent
9966,473,2,7,621,829,1386,0.007063,4,2024-05-22 18:16:56,Medium,True,Excellent
9967,577,2,2,1390,1990,4896,0.015463,4,2024-04-28 16:37:10,Medium,False,Excellent
9968,286,4,7,857,1187,1783,0.005484,2,2024-06-09 06:10:08,Medium,False,Fair
9969,523,4,2,355,428,1096,0.00234,3,2024-10-15 07:43:03,Simple,True,Good
9970,103,4,4,552,485,1238,0.002376,4,2024-04-19 03:09:49,Simple,False,Good
9971,327,3,1,346,325,684,0.002267,4,2024-04-04 09:55:33,Simple,True,Good
9972,540,2,6,204,294,1481,0.002387,1,2024-04-18 19:40:21,Simple,True,Fair
9973,560,2,7,663,886,4587,0.006883,4,2024-02-27 09:44:09,Medium,True,Excellent
9974,171,5,6,396,372,1797,0.001011,2,2024-11-04 16:03:37,Simple,True,Fair
9975,595,4,2,2228,2241,3836,0.01125,3,2024-04-19 22:23:00,Complex,False,Good
9976,614,5,5,370,506,1398,0.001627,3,2024-05-07 13:07:57,Medium,True,Good
9977,763,5,5,1598,1385,1152,0.004532,5,2024-10-14 00:02:26,Medium,False,Good
9978,4,1,1,369,396,1917,0.003577,2,2024-02-28 20:40:27,Simple,True,Fair
9979,315,2,7,392,465,1106,0.003691,4,2024-06-27 22:48:18,Simple,True,Excellent
9980,782,4,6,308,283,2481,0.001482,5,2024-08-22 13:15:23,Simple,False,Good
9981,906,5,8,616,619,1101,0.001923,5,2024-02-18 07:06:46,Medium,True,Good
9982,686,1,5,347,392,1080,0.003575,5,2024-04-28 16:21:34,Simple,True,Excellent
9983,622,4,8,339,412,2008,0.002132,4,2024-04-08 11:17:48,Simple,True,Good
9984,146,2,6,1843,2025,3553,0.016418,4,2024-11-14 01:34:56,Complex,True,Excellent
9985,924,4,6,691,745,595,0.003702,5,2024-05-20 19:12:07,Medium,True,Good
9986,627,3,8,773,776,3659,0.005865,2,2024-07-16 00:20:55,Medium,False,Fair
9987,54,3,6,814,751,1042,0.004895,4,2024-06-12 06:23:36,Medium,True,Good
9988,368,3,4,1376,1721,1469,0.011374,4,2024-07-17 15:31:30,Medium,True,Good
9989,263,4,8,198,269,1544,0.001442,4,2024-01-19 03:33:01,Simple,True,Good
9990,791,3,9,256,426,831,0.002881,2,2024-08-14 14:43:08,Simple,True,Fair
9991,190,2,4,242,212,2485,0.001765,5,2024-01-08 02:16:45,Simple,True,Excellent
9992,436,1,3,366,593,1949,0.005815,4,2024-01-23 05:54:59,Medium,True,Excellent
9993,3,4,5,1049,1017,1290,0.005352,3,2024-03-26 08:30:09,Medium,True,Good
9994,442,4,4,786,717,2828,0.003847,4,2024-05-05 07:01:36,Medium,True,Good
9995,299,5,8,502,442,3218,0.001208,4,2024-11-09 05:54:36,Simple,False,Good
9996,533,5,9,537,535,964,0.001499,2,2024-10-12 02:01:33,Medium,True,Fair
9997,864,5,8,2272,3092,4414,0.010187,4,2024-05-18 18:13:52,Complex,True,Good
9998,245,1,6,1234,1828,1267,0.018322,4,2024-06-14 23:20:34,Medium,True,Excellent
9999,938,4,8,3597,3662,2504,0.018812,3,2024-03-26 07:36:02,Complex,True,Good
10000,994,2,2,243,257,884,0.002224,4,2024-12-26 12:47:15,Simple,True,Excellent
10001,491,5,6,809,783,1250,0.002278,4,2024-08-05 11:42:30,Medium,True,Good
10002,966,5,8,407,565,1615,0.00154,4,2024-01-15 07:45:33,Medium,False,Good
10003,278,4,1,2450,2632,2221,0.012876,2,2024-12-10 15:28:12,Complex,True,Fair
10004,521,4,4,582,683,764,0.003274,4,2024-12-23 14:02:53,Medium,False,Good
10005,646,1,6,213,320,1470,0.003188,4,2024-09-17 18:41:03,Simple,True,Excellent
10006,740,2,1,216,236,1843,0.002036,4,2024-02-15 07:34:58,Simple,True,Excellent
10007,472,1,2,310,350,2352,0.003244,4,2024-11-11 08:53:47,Simple,True,Excellent
10008,177,5,5,568,671,5023,0.002078,4,2024-08-09 16:01:05,Medium,True,Good
10009,410,5,2,739,746,1528,0.002245,5,2024-09-21 11:03:40,Medium,False,Good
10010,187,2,1,201,221,1594,0.001829,2,2024-07-02 18:24:22,Simple,False,Fair
10011,852,1,6,1032,882,769,0.009614,3,2024-11-01 16:25:49,Medium,True,Good
10012,260,4,3,638,732,1660,0.003395,2,2024-02-13 20:30:35,Medium,True,Fair
10013,721,2,7,930,1022,1011,0.00827,4,2024-01-30 05:28:23,Medium,False,Excellent
10014,457,3,3,489,525,977,0.003583,5,2024-02-08 19:47:04,Medium,False,Good
10015,914,1,3,829,790,1857,0.00734,4,2024-10-13 23:47:58,Medium,True,Excellent
10016,393,5,4,930,1256,2165,0.003406,2,2024-07-12 10:36:20,Medium,True,Fair
10017,927,5,9,352,430,798,0.001246,4,2024-06-22 15:16:56,Simple,True,Good
10018,119,3,9,760,648,3356,0.004611,5,2024-01-26 08:30:57,Medium,False,Good
10019,17,5,9,376,420,2328,0.00129,1,2024-11-02 08:48:41,Simple,True,Fair
10020,677,3,7,193,296,12000,0.001979,5,2024-05-11 13:00:51,Simple,False,Good
10021,886,1,9,1429,1320,1031,0.012342,3,2024-03-12 17:06:45,Medium,True,Good
10022,380,5,4,175,162,3290,0.000464,5,2024-05-04 03:01:01,Simple,True,Good
10023,977,4,3,419,422,7078,0.002011,4,2024-03-12 02:37:32,Simple,True,Good
10024,641,5,8,371,565,890,0.001646,1,2024-12-09 21:32:12,Medium,True,Fair
10025,255,1,6,1166,1042,1176,0.009397,5,2024-12-23 08:11:05,Medium,True,Excellent
10026,965,2,9,2602,4000,3335,0.034832,5,2024-01-16 13:00:22,Complex,True,Excellent
10027,92,5,7,585,536,945,0.001636,3,2024-03-19 10:20:22,Medium,False,Good
10028,857,2,5,1245,1900,2357,0.016668,3,2024-01-27 17:31:25,Medium,True,Good
10029,72,2,8,346,473,802,0.003856,5,2024-05-31 17:21:06,Simple,True,Excellent
10030,212,4,6,263,373,2024,0.002039,5,2024-03-30 01:19:12,Simple,True,Good
10031,453,3,1,499,455,2308,0.003084,4,2024-06-06 14:39:27,Simple,False,Good
10032,983,3,3,276,305,709,0.002216,4,2024-10-04 20:26:01,Simple,True,Good
10033,371,5,8,603,589,4211,0.001759,2,2024-02-15 07:10:58,Medium,True,Fair
10034,769,4,7,321,276,2357,0.001337,5,2024-02-07 17:00:03,Simple,True,Good
10035,979,3,8,110,143,1288,0.001072,5,2024-07-24 08:10:55,Simple,False,Good
10036,597,1,4,771,830,1661,0.008327,4,2024-11-11 16:33:50,Medium,True,Excellent
10037,757,5,7,757,818,4510,0.002479,4,2024-12-15 14:20:04,Medium,True,Good
10038,481,1,8,820,720,1699,0.006848,2,2024-04-24 00:37:55,Medium,True,Fair
10039,599,4,8,121,152,868,0.000723,3,2024-02-18 06:36:54,Simple,True,Good
10040,788,3,2,2021,1963,1117,0.012872,4,2024-05-02 06:19:55,Medium,True,Good
10041,541,4,6,759,716,2099,0.003707,3,2024-03-30 20:10:38,Medium,True,Good
10042,608,2,5,538,829,927,0.006975,5,2024-12-24 20:50:06,Medium,True,Excellent
10043,838,1,9,450,708,757,0.007123,4,2024-10-01 02:55:33,Medium,True,Excellent
10044,719,5,4,300,363,3207,0.001026,3,2024-11-08 04:02:53,Simple,True,Good
10045,935,1,7,826,1210,1236,0.010946,4,2024-08-13 19:12:38,Medium,True,Excellent
10046,78,2,3,1314,1543,1772,0.012615,2,2024-05-11 01:37:45,Medium,True,Fair
10047,562,1,2,395,452,712,0.004219,4,2024-10-06 22:45:34,Simple,True,Excellent
10048,823,2,2,818,692,1131,0.005824,3,2024-10-31 19:31:41,Medium,True,Good
10049,843,4,6,323,301,3484,0.001377,3,2024-05-02 08:44:00,Simple,False,Good
10050,420,4,8,435,426,1863,0.002181,5,2024-03-17 09:43:58,Simple,True,Good
10051,661,2,6,2187,2546,1130,0.01986,4,2024-10-24 09:23:00,Complex,True,Excellent
10052,542,4,7,268,397,1820,0.002027,4,2024-07-27 10:28:36,Simple,True,Good
10053,532,5,2,1138,1329,1486,0.004369,4,2024-08-13 12:34:26,Medium,False,Good
10054,75,5,5,404,350,2104,0.001145,3,2024-10-08 05:34:53,Simple,True,Good
10055,825,4,2,553,521,1522,0.002421,2,2024-01-17 13:56:33,Medium,False,Fair
10056,355,4,5,1902,2392,1533,0.011268,4,2024-09-26 07:31:20,Complex,True,Good
10057,666,4,6,696,766,1442,0.003501,5,2024-05-23 07:09:08,Medium,True,Good
10058,508,2,3,345,340,735,0.00291,4,2024-03-16 07:45:25,Simple,True,Excellent
10059,198,3,8,351,546,1965,0.003497,4,2024-11-01 12:51:38,Medium,True,Good
10060,500,4,3,1083,1258,2016,0.005954,4,2024-01-11 22:33:09,Medium,True,Good
10061,848,1,4,598,726,5346,0.007065,4,2024-10-03 08:48:30,Medium,True,Excellent
10062,270,5,7,667,697,820,0.001961,3,2024-04-05 18:37:19,Medium,True,Good
10063,257,3,7,313,265,1508,0.001873,3,2024-01-10 11:33:11,Simple,True,Good
10064,876,2,2,1125,1092,2259,0.009405,5,2024-05-02 11:07:26,Medium,True,Excellent
10065,567,3,4,212,234,1972,0.00149,3,2024-01-17 01:12:37,Simple,False,Good
10066,738,4,4,1753,1639,1274,0.008142,5,2024-02-13 12:06:04,Medium,True,Good
10067,390,1,3,3996,4000,686,0.036993,5,2024-11-29 09:59:21,Complex,True,Excellent
10068,461,2,3,310,303,1349,0.002348,3,2024-11-01 15:40:13,Simple,True,Good
10069,672,3,5,340,540,1652,0.003429,3,2024-08-09 08:54:55,Medium,True,Good
10070,444,3,3,699,584,2063,0.003824,1,2024-06-28 17:11:51,Medium,True,Fair
10071,399,4,4,654,710,1032,0.003199,2,2024-05-14 00:47:37,Medium,True,Fair
10072,944,5,2,614,545,1943,0.00171,4,2024-11-05 09:32:54,Medium,False,Good
10073,8,5,7,1306,1550,1540,0.00505,4,2024-12-20 01:53:37,Medium,True,Good
10074,401,3,2,138,199,4651,0.001373,3,2024-10-03 11:22:40,Simple,True,Good
10075,91,4,8,230,295,1331,0.001419,3,2024-10-12 10:47:41,Simple,True,Good
10076,791,2,1,278,393,962,0.002911,2,2024-02-01 23:35:25,Simple,True,Fair
10077,996,1,9,515,483,2284,0.0049,4,2024-06-08 03:54:51,Simple,True,Excellent
10078,1000,3,7,152,179,1124,0.001176,3,2024-12-18 15:34:51,Simple,True,Good
10079,665,1,1,518,506,1532,0.00492,4,2024-07-07 05:01:18,Medium,True,Excellent
10080,670,2,2,530,498,2522,0.003601,4,2024-10-24 20:14:40,Simple,True,Excellent
10081,704,5,8,677,589,1146,0.001748,5,2024-03-25 16:27:52,Medium,True,Good
10082,83,5,2,929,973,1871,0.003203,5,2024-03-01 05:25:23,Medium,True,Good
10083,917,1,2,435,379,1617,0.00414,3,2024-08-30 17:11:28,Simple,True,Good
10084,453,5,8,1670,2051,1011,0.005797,2,2024-03-18 13:27:33,Complex,False,Fair
10085,55,5,7,374,343,2845,0.00093,4,2024-03-21 15:34:29,Simple,True,Good
10086,343,1,9,506,573,1666,0.006206,4,2024-04-23 12:00:22,Medium,True,Excellent
10087,48,2,8,256,238,775,0.001886,2,2024-01-17 20:40:35,Simple,True,Fair
10088,82,3,5,723,1160,1197,0.008593,4,2024-12-28 04:28:47,Medium,True,Good
10089,833,3,2,737,921,1978,0.00635,4,2024-05-14 07:45:50,Medium,True,Good
10090,546,3,3,877,891,2222,0.005746,3,2024-10-27 08:05:33,Medium,True,Good
10091,303,3,3,262,265,3509,0.001801,2,2024-03-12 20:59:11,Simple,True,Fair
10092,804,2,2,794,945,3058,0.007527,4,2024-01-21 04:12:50,Medium,False,Excellent
10093,436,5,7,381,530,2143,0.00151,3,2024-11-08 14:45:55,Medium,False,Good
10094,141,1,8,1063,1092,1681,0.01198,4,2024-04-05 03:35:37,Medium,True,Excellent
10095,973,5,7,433,516,2609,0.001492,3,2024-11-02 18:25:00,Medium,True,Good
10096,821,3,1,1167,1127,10151,0.008627,4,2024-04-27 09:21:49,Medium,False,Good
10097,675,2,7,385,325,1588,0.002431,5,2024-08-10 15:14:24,Simple,True,Excellent
10098,10,1,3,756,668,1633,0.006168,5,2024-08-25 17:17:39,Medium,False,Excellent
10099,326,4,6,478,519,3440,0.002737,4,2024-01-31 08:43:30,Medium,True,Good
10100,615,3,4,298,452,1973,0.003077,3,2024-05-11 13:59:12,Simple,True,Good
10101,654,5,3,1757,2367,1620,0.007134,4,2024-11-03 06:25:48,Complex,False,Good
10102,326,2,2,950,907,2540,0.007563,3,2024-06-05 16:40:06,Medium,False,Good
10103,47,2,3,915,788,923,0.006005,3,2024-06-01 15:46:55,Medium,True,Good
10104,191,4,9,597,512,1264,0.002597,4,2024-03-13 15:13:24,Medium,True,Good
10105,531,2,3,942,986,1679,0.007789,4,2024-11-12 05:09:28,Medium,True,Excellent
10106,501,2,4,386,610,807,0.005029,5,2024-10-18 02:31:50,Medium,True,Excellent
10107,445,4,8,410,474,800,0.002173,4,2024-08-23 17:05:17,Simple,False,Good
10108,458,5,1,294,343,1325,0.000992,5,2024-11-23 21:29:54,Simple,True,Good
10109,629,5,9,372,551,3699,0.001558,5,2024-08-20 18:01:05,Medium,True,Good
10110,379,2,9,230,347,3123,0.002977,3,2024-04-15 13:16:34,Simple,False,Good
10111,780,2,6,874,763,5167,0.005684,4,2024-03-14 22:15:52,Medium,True,Excellent
10112,157,1,3,107,142,1223,0.001536,4,2024-03-11 16:31:33,Simple,True,Excellent
10113,852,4,5,164,145,1010,0.000785,4,2024-04-04 11:27:05,Simple,True,Good
10114,326,1,6,1945,1951,1706,0.019009,5,2024-08-22 01:55:11,Medium,False,Excellent
10115,803,2,6,166,263,2058,0.002292,4,2024-11-27 20:25:15,Simple,True,Excellent
10116,81,2,3,632,574,3866,0.004406,4,2024-06-02 06:32:59,Medium,True,Excellent
10117,348,3,6,464,528,2505,0.003883,3,2024-03-06 03:48:36,Medium,True,Good
10118,51,2,6,1172,1085,3915,0.009536,5,2024-02-26 13:39:03,Medium,True,Excellent
10119,645,1,4,598,533,3044,0.0055,4,2024-07-12 19:36:27,Medium,True,Excellent
10120,302,5,5,319,282,1979,0.000895,4,2024-04-18 20:27:33,Simple,True,Good
10121,722,2,8,416,415,958,0.003253,4,2024-07-12 05:52:45,Simple,True,Excellent
10122,470,3,5,462,594,829,0.003978,3,2024-11-28 21:57:03,Medium,True,Good
10123,442,4,2,304,351,2858,0.001722,3,2024-09-18 06:19:49,Simple,True,Good
10124,75,4,8,2261,2715,2446,0.01272,4,2024-07-24 12:31:52,Complex,True,Good
10125,244,4,3,517,713,1075,0.003258,4,2024-04-12 05:43:21,Medium,True,Good
10126,729,4,8,928,1286,2562,0.005838,1,2024-06-06 13:47:23,Medium,True,Fair
10127,97,2,8,387,374,1448,0.00291,1,2024-08-13 21:15:40,Simple,True,Fair
10128,1000,5,7,3224,2689,1838,0.008574,4,2024-11-21 00:08:27,Complex,True,Good
10129,883,3,7,318,290,3374,0.001834,4,2024-10-22 02:40:33,Simple,True,Good
10130,901,4,9,318,453,2183,0.00248,4,2024-05-15 17:19:49,Simple,True,Good
10131,578,5,2,338,437,848,0.001388,4,2024-05-26 19:58:11,Simple,False,Good
10132,487,3,9,2352,2141,854,0.015176,4,2024-12-24 01:02:05,Complex,True,Good
10133,283,1,2,1165,1014,3391,0.009847,4,2024-08-11 16:13:58,Medium,True,Excellent
10134,971,1,1,199,301,1264,0.002762,3,2024-10-07 21:53:28,Simple,True,Good
10135,880,4,9,410,393,2311,0.001857,3,2024-09-06 11:39:05,Simple,False,Good
10136,268,3,9,123,141,977,0.001006,4,2024-04-17 04:51:35,Simple,False,Good
10137,371,3,4,1735,1606,2282,0.010418,5,2024-05-16 02:53:38,Medium,True,Good
10138,87,4,3,581,695,2542,0.003783,4,2024-01-14 04:23:58,Medium,True,Good
10139,306,5,9,103,132,962,0.000405,3,2024-02-15 01:43:39,Simple,True,Good
10140,848,5,9,222,320,1407,0.001014,4,2024-04-10 02:57:06,Simple,False,Good
10141,564,2,6,440,432,3004,0.003729,3,2024-02-12 01:37:53,Simple,False,Good
10142,996,2,9,164,243,1029,0.001902,5,2024-08-16 06:03:28,Simple,True,Excellent
10143,537,3,7,771,810,2574,0.005341,4,2024-06-24 20:57:10,Medium,False,Good
10144,51,5,6,352,414,1992,0.001135,5,2024-08-26 23:52:00,Simple,True,Good
10145,524,5,3,441,530,3870,0.001445,1,2024-10-20 17:14:26,Medium,True,Fair
10146,174,5,2,286,270,4401,0.000731,4,2024-04-06 15:23:04,Simple,True,Good
10147,374,3,5,826,818,1518,0.006237,3,2024-03-28 23:11:16,Medium,True,Good
10148,617,1,7,244,300,715,0.003059,3,2024-01-24 10:11:20,Simple,False,Good
10149,111,5,1,758,1003,1922,0.002838,5,2024-06-15 03:39:15,Medium,True,Good
10150,88,5,7,312,400,965,0.00131,2,2024-05-16 13:05:02,Simple,False,Fair
10151,118,2,9,560,624,2501,0.004753,4,2024-06-07 11:25:53,Medium,True,Excellent
10152,269,2,6,332,397,500,0.002992,4,2024-03-26 17:19:10,Simple,True,Excellent
10153,740,4,4,1383,1886,2274,0.009043,5,2024-08-22 08:24:43,Medium,True,Good
10154,745,4,1,290,250,1601,0.001179,4,2024-11-02 13:59:22,Simple,False,Good
10155,238,5,1,154,153,1934,0.000417,4,2024-08-30 12:29:51,Simple,True,Good
10156,520,5,3,369,573,1841,0.001873,4,2024-09-25 20:37:50,Medium,False,Good
10157,881,4,3,601,536,2604,0.002647,4,2024-03-30 19:07:45,Medium,False,Good
10158,321,4,6,205,252,768,0.001168,5,2024-01-24 12:06:23,Simple,True,Good
10159,456,1,4,293,262,1112,0.002787,1,2024-05-16 20:36:10,Simple,True,Fair
10160,152,1,4,606,573,2417,0.005519,4,2024-05-03 10:10:46,Medium,True,Excellent
10161,52,2,4,445,380,3329,0.002761,4,2024-06-08 10:37:43,Simple,True,Excellent
10162,363,1,5,398,418,1654,0.004177,4,2024-03-24 00:47:38,Simple,True,Excellent
10163,919,2,4,624,573,2237,0.004705,4,2024-10-16 15:29:02,Medium,True,Excellent
10164,458,1,3,917,1071,1419,0.01132,5,2024-09-21 09:29:25,Medium,True,Excellent
10165,171,2,6,799,680,1068,0.005116,4,2024-01-10 10:25:13,Medium,True,Excellent
10166,49,1,9,554,463,596,0.004753,4,2024-08-08 10:09:05,Simple,True,Excellent
10167,186,4,5,82,132,747,0.000653,4,2024-07-05 18:26:44,Simple,True,Good
10168,840,3,3,216,200,1910,0.001294,2,2024-03-31 06:30:10,Simple,False,Fair
10169,679,3,6,1248,1502,5868,0.011116,4,2024-06-03 08:11:49,Medium,True,Good
10170,763,1,4,2154,2115,2051,0.02011,5,2024-10-02 15:58:07,Complex,True,Excellent
10171,867,3,8,120,148,2366,0.000937,2,2024-06-01 16:20:33,Simple,True,Fair
10172,860,4,2,72,106,914,0.000534,4,2024-09-04 11:01:07,Simple,False,Good
10173,999,1,9,2580,2521,1653,0.026463,3,2024-10-16 16:01:14,Complex,True,Good
10174,59,3,5,284,263,1309,0.001872,4,2024-12-20 19:18:54,Simple,True,Good
10175,539,2,7,241,388,2910,0.003007,4,2024-11-02 15:24:45,Simple,True,Excellent
10176,173,3,6,200,210,2603,0.001456,4,2024-03-14 00:07:45,Simple,True,Good
10177,532,1,8,98,149,606,0.001499,5,2024-06-18 12:09:33,Simple,True,Excellent
10178,223,5,3,1689,1619,1425,0.004459,3,2024-08-18 08:38:57,Medium,True,Good
10179,477,3,3,739,1105,1145,0.007469,5,2024-07-09 13:25:25,Medium,True,Good
10180,187,5,3,353,579,2297,0.00186,2,2024-08-16 04:10:02,Medium,True,Fair
10181,879,3,6,345,312,1721,0.002277,4,2024-02-22 14:40:06,Simple,True,Good
10182,41,1,5,546,549,876,0.005557,5,2024-05-20 22:16:31,Medium,True,Excellent
10183,423,1,2,853,833,2545,0.008846,4,2024-10-06 00:02:35,Medium,True,Excellent
10184,746,1,3,545,586,1621,0.005697,5,2024-11-16 04:36:01,Medium,True,Excellent
10185,326,3,3,525,811,2321,0.005197,2,2024-08-16 12:17:46,Medium,False,Fair
10186,38,2,7,250,283,1841,0.002371,5,2024-01-20 11:42:27,Simple,True,Excellent
10187,833,3,6,960,1212,2391,0.008832,2,2024-07-20 10:17:33,Medium,True,Fair
10188,153,1,6,359,314,2126,0.002919,5,2024-05-05 21:49:39,Simple,True,Excellent
10189,309,1,8,775,896,3228,0.008413,4,2024-01-13 01:19:22,Medium,True,Excellent
10190,687,4,5,285,461,2879,0.00231,4,2024-04-07 05:37:19,Simple,True,Good
10191,803,1,7,910,774,1122,0.007169,4,2024-10-04 14:43:02,Medium,True,Excellent
10192,174,3,4,1233,1410,1201,0.010315,1,2024-10-27 11:59:16,Medium,True,Fair
10193,168,4,7,586,576,833,0.003067,5,2024-11-29 16:00:01,Medium,True,Good
10194,747,4,7,504,569,1282,0.003103,3,2024-11-20 11:26:31,Medium,True,Good
10195,627,3,5,249,393,580,0.002828,4,2024-03-24 07:56:20,Simple,True,Good
10196,366,4,8,2357,2255,857,0.011653,3,2024-11-02 16:53:53,Complex,True,Good
10197,178,5,3,453,622,1616,0.00174,3,2024-02-15 14:57:14,Medium,False,Good
10198,855,4,9,697,736,500,0.00387,5,2024-07-18 16:58:24,Medium,False,Good
